Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,female,w,lnw
86135,57471650694540,April,HI,812.355,461.53,40,39,15,,33,2,7,3,8,"Native, Born In US",9,Administration of human resource programs (923),2540,Government - State,Yes,,Employed-At Work,1,11.53825,2.445667603133328
86149,151075103120420,April,HI,575.4924,168.0,21,40,1,,21,2,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,8.0,2.0794415416798357
86763,960017509128390,April,IL,2486.0447,750.0,40,44,2,,37,2,7,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,18.75,2.9311937524164198
86909,202906281991897,April,IL,2898.9724,346.15,40,42,1,,35,2,1,1,2,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,8.653749999999999,2.157992753010098
86999,610709738845694,April,IL,2479.6964,200.0,10,40,2,,39,2,7,1,2,"Native, Born In US",3,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,20.0,2.995732273553991
87077,817289320479107,April,IL,2967.3062,500.0,36,39,1,1.0,52,2,5,0,0,"Foreign Born, US Cit By Naturalization",3,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,13.88888888888889,2.631089159966082
87165,171598072909462,April,IL,2911.4698,334.61,40,43,1,,62,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,8.36525,2.1240862204237567
87308,402909101998567,April,IL,3509.2313,730.0,40,43,1,,21,2,7,0,0,"Native, Born In US",3,"Other schools, instruction, and educational services (6116, 6117)",2540,"Private, For Profit",No,No,Employed-At Work,1,18.25,2.9041650800285006
87638,626198179800943,April,IN,2571.0135,346.5,33,39,1,,56,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,10.5,2.3513752571634776
87725,806904221999118,April,IN,2844.6331,298.8,30,42,1,,49,2,1,1,4,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,9.96,2.298577071596507
87765,306905081996769,April,IA,1262.1593,153.84,25,43,1,,60,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,6.1536,1.8170372764123235
87872,191095022909672,April,IA,1437.2198,150.0,20,40,1,,22,2,2,2,5,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,7.5,2.0149030205422647
88029,69591290984494,April,IA,1437.549,350.0,25,39,1,,54,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,14.0,2.6390573296152584
88127,490896094912459,April,IA,1519.927,280.0,28,41,1,,24,2,7,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,10.0,2.302585092994046
88382,971040839269900,April,KS,1126.3117,288.0,24,39,1,,63,2,5,1,4,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,12.0,2.4849066497880004
88736,689061897229500,April,KY,2062.7158,1600.0,40,40,1,,56,2,1,0,0,"Native, Born In US",6,"Other schools, instruction, and educational services (6116, 6117)",2540,Government - Local,No,No,Employed-At Work,1,40.0,3.6888794541139363
88838,263972500035149,April,KY,2023.1519,379.25,37,39,1,,58,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,10.25,2.327277705584417
89296,69152630698249,April,ME,587.7131,300.0,35,43,1,,59,2,1,0,0,"Native, Born Abroad Of US Parent(s)",1,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,8.571428571428571,2.1484344131667874
89858,78152240019702,April,MD,2793.5268,225.0,25,40,2,,20,2,7,0,0,"Native, Born In US",5,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,9.0,2.1972245773362196
90114,520846078222349,April,MD,1688.8124,735.0,35,39,1,,53,2,1,1,4,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,21.0,3.044522437723423
90273,916014827269190,April,MD,1739.9131,149.0,20,40,1,,18,2,7,0,0,"Native, Born In US",5,"Iron and steel mills and steel product manufacturing (3311, 3312)",2540,"Private, For Profit",No,No,Employed-At Work,1,7.45,2.0082140323914683
90405,294952903081589,April,MA,4416.926,375.0,25,43,1,,23,2,7,0,0,"Native, Born In US",1,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,15.0,2.70805020110221
90503,220509948793298,April,MA,3461.0337,480.0,40,40,1,,39,2,5,1,3,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,12.0,2.4849066497880004
90547,294922604068589,April,MA,3957.1531,1200.0,40,43,1,,26,1,7,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,0,30.0,3.4011973816621555
90968,220609977727994,April,MI,3283.2493,1280.0,40,39,1,,29,2,7,0,0,"Native, Born In US",3,"Other schools, instruction, and educational services (6116, 6117)",2540,"Private, For Profit",No,No,Employed-At Work,1,32.0,3.4657359027997265
91152,886959320369200,April,MI,4453.2562,476.0,35,39,1,,54,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,13.6,2.6100697927420065
91449,796017803269080,April,MN,1812.6419,625.0,50,45,1,,45,1,1,2,10,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,0,12.5,2.5257286443082556
91482,22087184260130,April,MN,1910.1509,1250.0,35,43,2,,29,1,7,2,2,"Foreign Born, US Cit By Naturalization",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,0,35.714285714285715,3.575550768806933
91567,220709964814174,April,MN,1442.913,490.0,35,43,1,,58,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.0,2.6390573296152584
92062,602903842994848,April,MS,2207.3577,392.3,40,44,1,,61,1,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,0,9.807500000000001,2.2831473991015705
92172,782181066909965,April,MS,3045.1916,276.92,40,40,1,,36,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,6.923,1.9348492016958885
92236,62762690117407,April,MO,2498.5345,540.0,40,42,1,,56,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,13.5,2.6026896854443837
93006,360398319100906,April,NE,825.4682,330.0,30,44,1,,55,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.0,2.3978952727983707
93097,302708053992791,April,NE,1159.8923,390.0,40,40,1,,24,2,7,0,0,"Native, Born Abroad Of US Parent(s)",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,9.75,2.277267285009756
93221,19413610789694,April,NE,834.2807,160.0,20,40,2,,35,2,1,2,4,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,8.0,2.0794415416798357
93797,133143092907674,April,NH,432.9435,519.0,32,39,1,,60,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,16.21875,2.7861679803661623
93892,630307935147276,April,NH,493.1053,391.5,27,42,1,,53,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,14.5,2.6741486494265287
93982,67313630784390,April,NH,505.7573,90.0,9,37,1,,17,2,7,0,0,"Native, Born In US",1,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,10.0,2.302585092994046
94332,230409927012794,April,NJ,2847.2601,671.75,25,39,1,,55,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,26.87,3.2910104226273997
94383,366390879400918,April,NJ,3143.1876,1000.0,35,39,1,,54,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,28.571428571428573,3.3524072174927233
94384,366390879400918,April,NJ,4108.9646,575.0,35,40,1,,23,1,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,0,16.428571428571427,2.7990219793079367
94385,366390879400918,April,NJ,3807.8208,500.0,35,43,1,,25,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,14.285714285714286,2.659260036932778
94701,323390529400947,April,NJ,3807.8208,238.09,30,43,1,,26,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,7.936333333333334,2.0714513717886556
95071,106309060059303,April,NY,2619.6566,1153.0,40,43,4,,59,2,1,3,3,"Native, Born Abroad Of US Parent(s)",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,28.825,3.3612430661551227
95077,121390309600970,April,NY,3209.1262,240.0,20,42,1,,41,2,1,2,2,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,12.0,2.4849066497880004
95132,230609980037442,April,NY,2867.8829,2096.0,40,40,2,,61,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,52.4,3.9589065913269965
95268,500863092532519,April,NY,2619.6566,1423.0,35,43,4,,55,2,1,0,0,"Foreign Born, US Cit By Naturalization",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,40.65714285714286,3.7051745366004387
96125,824391669600945,April,NY,3262.0342,336.0,32,42,1,,32,2,5,1,1,"Native, Born In US",2,"Business, technical, and trade schools and training (6114, 6115)",2540,Government - Local,Yes,,Employed-At Work,1,10.5,2.3513752571634776
96551,398922705029779,April,NC,3069.825,700.0,35,42,1,,55,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,20.0,2.995732273553991
96865,925365049800926,April,ND,419.2006,584.0,40,40,1,,27,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.6,2.681021528714291
96929,260881093432819,April,ND,395.0204,400.0,25,40,1,,35,2,1,3,6,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,16.0,2.772588722239781
97056,988008845329950,April,ND,376.5641,37.5,5,39,4,,22,2,7,0,0,"Foreign Born, Not a US Citizen",4,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,7.5,2.0149030205422647
97349,396946000011909,April,OH,3128.264,378.0,35,39,1,,52,1,5,1,4,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,0,10.8,2.379546134130174
97470,859529820489309,April,OH,3019.0189,1110.0,37,43,1,,50,2,1,2,4,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,30.0,3.4011973816621555
97923,264464619000969,April,OK,1983.9307,197.76,40,39,1,,59,2,5,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,4.944,1.5981747201553895
97948,497936907058007,April,OK,2192.6581,279.48,34,42,1,,48,2,1,3,10,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,8.22,2.1065702090680887
98040,496922508004039,April,OK,2214.2628,923.0,40,39,1,,51,2,1,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,23.075,3.138749780388916
98059,625492369000947,April,OK,2532.5712,346.15,40,39,1,,60,1,4,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,0,8.653749999999999,2.157992753010098
98513,506906984991582,April,PA,3373.6616,2884.61,40,43,1,,31,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, Nonprofit",Yes,,Employed-At Work,1,72.11525,4.27826553371462
98796,495902402031234,April,PA,3741.3481,249.23,40,43,1,,26,2,1,1,1,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-Absent,1,6.23075,1.8294967107863858
99198,790822097546009,April,PA,3482.7945,406.0,28,43,1,,33,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.5,2.6741486494265287
99296,444839036907897,April,RI,458.4741,418.2,30,40,1,,31,2,1,3,11,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,13.94,2.6347624053323777
99428,55694240706899,April,RI,427.3438,253.84,25,40,1,,31,2,5,2,6,"Native, Born In US",1,Child day care services (6244),2540,"Private, Nonprofit",No,No,Employed-At Work,1,10.1536,2.3178283224067395
99767,497986205046519,April,SC,4486.6537,288.46,40,42,7,,27,2,1,1,2,"Native, Born In US",5,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,7.211499999999999,1.9756769740414277
100049,26469139600890,April,SD,423.237,416.66,36,42,3,,53,2,5,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.57388888888889,2.448751603044126
100079,106066150460590,April,SD,348.1701,416.0,36,40,1,,42,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.555555555555555,2.4471663218051534
100162,470932807042609,April,SD,328.4926,285.0,35,40,1,,56,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,8.142857142857142,2.097141118779237
100169,476952005091639,April,SD,407.6184,402.77,35,40,1,,28,2,7,0,0,"Native, Born In US",4,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,11.507714285714286,2.4430176179318672
100324,240601067381416,April,SD,492.7193,150.0,30,44,1,,45,2,1,4,10,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,5.0,1.6094379124341003
100775,967490199700933,April,TN,3925.8979,583.33,40,40,2,,55,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.583250000000001,2.679873609833473
100972,400042001083802,April,TX,3904.3114,461.53,40,40,1,6.0,55,2,4,0,0,"Foreign Born, US Cit By Naturalization",7,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.53825,2.445667603133328
101539,284908002909463,April,TX,2810.0054,769.23,40,39,1,,44,2,1,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,19.23075,2.9565105604002095
101724,684102042904994,April,TX,3653.2613,1673.0,40,39,1,1.0,61,1,4,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,0,41.825,3.733494246872888
101941,124462839800925,April,TX,2593.7363,184.61,40,43,1,,40,2,5,1,4,"Native, Born In US",7,"Colleges and universities, including junior colleges (6112, 6113)",2540,Government - Local,No,No,Employed-At Work,1,4.6152500000000005,1.5293660376685418
102164,623494279800966,April,TX,3349.2387,1034.6,35,39,1,1.0,44,2,1,1,4,"Native, Born In US",7,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,29.56,3.386422096080001
103186,572962804015189,April,VA,2522.7183,940.8,35,41,2,,55,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,26.88,3.2913825156549485
103436,1965230111605,April,WA,2683.8192,184.0,20,43,1,,36,1,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,0,9.2,2.2192034840549946
103715,595906608003332,April,WA,2589.303,500.0,40,43,1,,62,1,4,0,0,"Native, Born In US",9,"Other schools, instruction, and educational services (6116, 6117)",2540,"Private, For Profit",No,No,Employed-At Work,0,12.5,2.5257286443082556
103825,469597099300929,April,WA,2197.2008,361.11,32,39,1,,22,2,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-Absent,1,11.2846875,2.4234467182600268
103982,735776006909598,April,WA,2104.3143,376.8,40,39,1,1.0,18,2,7,0,0,"Native, Born In US",9,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,9.42,2.2428350885882717
104076,945805056909396,April,WV,1064.3475,1346.0,40,40,1,,64,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,33.65,3.5160130560907366
104707,465575689500963,April,WI,2164.5008,375.0,30,40,1,,51,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,12.5,2.5257286443082556
104711,506908815997425,April,WI,2135.1084,420.0,40,39,1,,40,2,5,2,10,"Native, Born In US",3,Child day care services (6244),2540,"Private, Nonprofit",No,No,Employed-At Work,1,10.5,2.3513752571634776
104791,6604925993606,April,WY,682.3887,536.0,32,41,1,,61,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,16.75,2.8183982582710754
105453,937063469200959,May,AK,332.2214,601.61,35,44,1,,55,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,17.18885714285714,2.8442613333484923
105657,900929097403239,May,AK,488.9359,1500.0,20,39,3,,54,1,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,0,75.0,4.31748811353631
105775,403905070695774,May,AZ,3930.3035,450.0,32,43,1,,28,2,7,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,14.0625,2.643511679964639
106236,599610199140670,May,AR,2017.2243,269.23,40,40,1,,60,2,1,0,0,"Native, Born In US",7,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,6.7307500000000005,1.9066865787550933
106314,7037504000673,May,CA,3477.146,170.0,17,40,1,,40,2,5,2,3,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,10.0,2.302585092994046
106676,300609904488388,May,CA,5040.6485,350.0,20,40,4,,21,2,7,0,0,"Native, Born In US",9,Child day care services (6244),2540,"Private, For Profit",Yes,,Employed-At Work,1,17.5,2.8622008809294686
